,src_port,dst_port,bytes_sent,bytes_received,is_internal_traffic,label,attack_type,hour,day,month,dayofweek,protocol_ICMP,protocol_TCP,protocol_UDP,url_encoded,user_agent_encoded,src_oct1,src_oct2,src_oct3,src_oct4,dst_oct1,dst_oct2,dst_oct3,dst_oct4
8269,1.52664763445949e-05,0.0002595974712152216,-0.06276098111825686,-0.06429603632536482,0,0,0,0.08695652173913043,0.43333333333333335,1.0,1.0,False,True,False,4635,5,0.023622047244094488,0.09019607843137255,0.4117647058823529,0.7984189723320158,0.1889763779527559,0.043137254901960784,0.4549019607843137,0.8972332015810276
5314,0.3071767705295941,0.0002595974712152216,0.1241442468597162,0.18992765431193653,0,0,0,0.5217391304347826,0.5666666666666667,0.5,0.16666666666666666,False,True,False,2700,0,0.1968503937007874,0.7058823529411764,0.12549019607843137,0.3675889328063241,0.6732283464566929,0.996078431372549,0.10196078431372549,0.043478260869565216
9903,0.0009007221043310993,0.0007329810951959197,-0.03282876588566794,-0.04361380702312611,0,0,0,0.08695652173913043,0.9333333333333333,1.0,0.0,False,True,False,0,1,0.011811023622047244,0.7568627450980392,0.8784313725490196,0.49407114624505927,0.2047244094488189,0.807843137254902,0.592156862745098,0.14624505928853754
665,0.5211822359281254,0.00024432703173197324,-0.06525636677501401,-0.06799961271039544,0,0,0,0.5652173913043478,0.2,0.0,0.16666666666666666,False,True,False,0,1,0.5748031496062992,0.25098039215686274,0.5137254901960784,0.3557312252964427,0.2440944881889764,0.5215686274509804,0.17254901960784313,0.8695652173913043
3353,0.3672045555165413,0.021806187582078612,0.02838509679467577,0.0476327645522499,0,0,0,0.8260869565217391,0.9999999999999999,0.0,0.6666666666666666,False,True,False,450,0,0.3661417322834646,0.4196078431372549,0.788235294117647,0.308300395256917,0.11811023622047245,0.9058823529411765,0.6705882352941176,0.32806324110671936
8851,0.28429232248904635,0.0011452829612436247,0.1478559519598453,-0.05363926784428335,0,0,0,0.13043478260869565,0.6,1.0,0.6666666666666666,False,True,False,0,1,0.29133858267716534,0.12941176470588234,0.8745098039215686,0.7509881422924901,0.6220472440944882,0.7764705882352941,0.580392156862745,0.8577075098814229
8061,0.4617956429476513,0.021806187582078612,-0.06408115494767998,-0.0665096599790735,0,0,0,0.13043478260869565,0.3666666666666667,1.0,0.6666666666666666,False,False,True,3764,11,0.8582677165354331,0.1803921568627451,0.03137254901960784,0.6679841897233202,0.43700787401574803,0.8941176470588235,0.10196078431372549,0.07905138339920947
642,0.9251637329587958,0.0011452829612436247,-0.06588941184835727,-0.06790010795856725,0,0,0,0.34782608695652173,0.2,0.0,0.16666666666666666,False,True,False,4262,1,0.07874015748031496,0.047058823529411764,0.45098039215686275,0.9881422924901185,0.6377952755905512,0.5843137254901961,0.7725490196078432,0.541501976284585
9242,0.3859212555150146,0.05167516721131234,-0.03752252025300579,-0.056291140895397954,0,0,0,0.7391304347826086,0.7,1.0,0.0,False,True,False,2195,1,0.8267716535433071,0.0392156862745098,0.1568627450980392,0.1067193675889328,0.24803149606299213,0.9411764705882353,0.023529411764705882,0.1067193675889328
176,0.3414500099232097,0.00024432703173197324,-0.06468671487078005,-0.06712620856097537,0,0,0,0.8260869565217391,0.03333333333333333,0.0,0.5,False,True,False,0,0,0.4015748031496063,0.4392156862745098,0.8941176470588235,0.35968379446640314,0.23228346456692914,0.3568627450980392,0.5568627450980392,0.15810276679841895
6431,0.0064424530174190505,0.05167516721131234,-0.047762955262970294,-0.051520149899846886,0,0,0,0.08695652173913043,0.9,0.5,0.6666666666666666,False,True,False,5566,1,0.33858267716535434,0.8352941176470589,0.5490196078431373,0.007905138339920948,0.2637795275590551,0.0196078431372549,0.28627450980392155,0.6126482213438735
9910,0.6065981710761339,0.0011452829612436247,-0.058576145339293,-0.06688815891545341,0,0,0,0.17391304347826086,0.9333333333333333,1.0,0.0,False,True,False,6212,0,0.25984251968503935,0.7294117647058823,0.18823529411764706,0.6996047430830039,0.9133858267716536,0.10588235294117647,0.8745098039215686,0.608695652173913
3438,0.3727310199532846,0.05167516721131234,-0.056398612145832146,-0.047625657699107656,0,0,0,0.5217391304347826,0.0,0.5,0.8333333333333333,False,False,True,4231,1,0.1889763779527559,0.34509803921568627,0.07450980392156863,0.8932806324110671,0.6377952755905512,0.22745098039215686,0.16862745098039217,0.6679841897233202
786,0.9298200082438972,0.021806187582078612,-0.06131402095061511,-0.060704819373020566,0,0,0,0.6086956521739131,0.23333333333333334,0.0,0.3333333333333333,False,True,False,5644,5,0.8267716535433071,0.5568627450980392,0.32156862745098036,0.16996047430830039,0.7677165354330708,0.34509803921568627,0.6078431372549019,0.9683794466403162
6391,6.10659053783796e-05,0.006718993372629265,-0.03113709921908679,-0.0029263616105131333,0,0,0,0.8695652173913043,0.8666666666666667,0.5,0.5,False,True,False,573,1,0.3228346456692913,0.6862745098039216,0.21176470588235294,0.4426877470355731,0.7322834645669292,0.5294117647058824,0.0784313725490196,0.7351778656126482
9065,0.3501366349632842,0.021806187582078612,-0.05756185463354413,-0.051686308552421206,0,0,0,0.043478260869565216,0.6666666666666666,1.0,1.0,False,True,False,3663,0,0.15354330708661418,0.9215686274509803,0.7176470588235294,0.15415019762845847,0.9566929133858267,0.12941176470588234,0.6235294117647059,0.9446640316205533
9927,0.0064424530174190505,0.05167516721131234,-0.037780969327066795,-0.04934723273552245,0,0,0,0.30434782608695654,0.9333333333333333,1.0,0.0,False,True,False,0,1,0.4881889763779528,0.6392156862745098,0.8588235294117647,0.05138339920948617,0.6535433070866141,0.44313725490196076,0.1411764705882353,0.6047430830039525
3202,0.8417782391646185,0.0002595974712152216,-0.061669111359402194,-0.06315387412615046,0,0,0,0.5217391304347826,0.9666666666666667,0.0,0.5,False,True,False,0,7,0.9566929133858267,0.4980392156862745,0.29411764705882354,0.33201581027667987,0.14960629921259844,0.8549019607843137,0.7333333333333333,0.2648221343873518
4803,0.000488527243027037,0.021806187582078612,-0.04460304960275267,-0.0416915561355363,0,0,0,0.9565217391304348,0.4,0.5,0.5,False,True,False,3839,5,0.5393700787401575,0.44313725490196076,0.27450980392156865,0.2885375494071146,0.4645669291338583,0.12156862745098039,0.8784313725490196,0.9288537549407114
7835,0.05141749232859564,0.006688452493662768,-0.0645390930154416,-0.06485973788596082,0,0,0,0.13043478260869565,0.3,1.0,0.3333333333333333,False,True,False,541,1,0.05511811023622047,0.9921568627450981,0.9098039215686274,0.34782608695652173,0.28346456692913385,0.3333333333333333,0.7764705882352941,0.8853754940711462
7940,1.52664763445949e-05,0.0007329810951959197,0.04508409880291617,-0.03396755928728535,0,0,0,0.08695652173913043,0.3333333333333333,1.0,0.5,False,True,False,0,0,0.20866141732283466,0.09411764705882353,0.27450980392156865,0.41897233201581024,0.33070866141732286,0.6392156862745098,0.30196078431372547,0.383399209486166
91,0.8645252889180648,0.006718993372629265,-0.012988477189955308,0.010531775099070734,0,0,0,0.9130434782608695,0.0,0.0,0.3333333333333333,False,True,False,0,0,0.15748031496062992,0.08627450980392157,0.10588235294117647,0.6521739130434783,0.47244094488188976,0.4117647058823529,0.803921568627451,0.5454545454545454
5762,0.15087858571363144,0.05167516721131234,-0.04262234554974309,-0.032104344711784985,0,0,0,0.5652173913043478,0.7,0.5,0.8333333333333333,False,True,False,3874,5,0.9330708661417323,0.42745098039215684,0.8745098039215686,0.4782608695652174,0.49606299212598426,0.27058823529411763,0.6745098039215687,0.5059288537549407
9027,0.36529624597346694,0.006688452493662768,-0.05950665066768761,-0.055112795150064266,1,0,0,0.7391304347826086,0.6333333333333333,1.0,0.8333333333333333,False,True,False,5149,1,0.5314960629921259,0.2549019607843137,0.7372549019607844,0.05928853754940711,0.7913385826771654,0.1843137254901961,0.5372549019607843,0.01976284584980237
9504,0.1488634108361449,0.00024432703173197324,-0.05820154934001075,-0.05717501922922098,0,0,0,0.13043478260869565,0.8,1.0,0.5,False,True,False,295,2,0.2992125984251969,0.16078431372549018,0.49411764705882355,0.5454545454545454,0.8070866141732284,0.9607843137254902,0.14901960784313725,0.9090909090909091
8237,0.13425339297436759,0.0002595974712152216,-0.05681310594385452,-0.06422557363029031,0,0,0,0.8260869565217391,0.4,1.0,0.8333333333333333,False,True,False,6593,0,0.7519685039370079,0.9882352941176471,0.2980392156862745,0.31620553359683795,0.8858267716535433,0.1764705882352941,0.9215686274509803,0.24505928853754938
1971,0.047539807337068536,0.6400604709403537,-0.05733310725410077,-0.06175199976367166,0,0,0,0.13043478260869565,0.6,0.0,1.0,False,True,False,0,5,0.29527559055118113,0.12941176470588234,0.058823529411764705,0.20553359683794464,0.9448818897637795,0.807843137254902,0.7490196078431373,0.4505928853754941
2905,0.6838770743324734,0.006688452493662768,-0.052063051349405615,-0.038927561701380856,1,0,0,0.9565217391304348,0.8666666666666667,0.0,0.0,False,True,False,5209,0,0.594488188976378,0.44705882352941173,0.9019607843137255,0.2648221343873518,0.5118110236220472,0.8666666666666667,0.49019607843137253,0.36363636363636365
530,0.0009007221043310993,0.006688452493662768,-0.05750821425968241,-0.05504019000818007,0,0,0,0.21739130434782608,0.16666666666666669,0.0,0.0,False,True,False,2856,10,0.9960629921259843,0.5686274509803921,0.42745098039215684,0.0909090909090909,0.984251968503937,0.3411764705882353,0.6196078431372549,0.08300395256916995
3635,0.7918263285651039,0.0002595974712152216,-0.043149439801987585,-0.017142686441084434,0,0,0,0.3913043478260869,0.06666666666666668,0.5,0.0,False,False,True,5540,7,0.8503937007874016,0.9568627450980391,0.7215686274509804,0.24901185770750986,0.3110236220472441,0.13333333333333333,0.5843137254901961,0.7470355731225297
996,0.000488527243027037,0.3886784961671197,-0.06243780894846187,-0.06473619011993492,0,0,0,0.3913043478260869,0.3,0.0,0.6666666666666666,False,False,True,5289,0,0.8031496062992126,0.45098039215686275,0.5490196078431373,0.007905138339920948,0.9645669291338582,0.9568627450980391,0.48627450980392156,0.48221343873517786
5852,0.8537624230951254,0.00024432703173197324,0.8693424757703333,1.3089549987262372,0,0,0,0.34782608695652173,0.7333333333333333,0.5,1.0,False,True,False,0,5,0.6141732283464567,0.796078431372549,0.592156862745098,0.26877470355731226,0.5787401574803149,0.6352941176470588,0.2627450980392157,0.33201581027667987
4226,0.45649817565607687,0.05040772073420273,-0.062172710241277504,-0.0669379112913675,0,0,0,0.6521739130434783,0.23333333333333334,0.5,0.8333333333333333,False,True,False,0,1,0.7204724409448819,0.3254901960784314,0.3254901960784314,0.6679841897233202,0.7204724409448819,0.12156862745098039,0.9764705882352941,0.5019762845849802
5616,0.675785841869838,0.00024432703173197324,-0.050820899881963165,-0.03937414283638004,0,0,0,0.34782608695652173,0.6666666666666666,0.5,0.6666666666666666,False,True,False,0,0,0.7362204724409449,0.16470588235294117,0.7490196078431373,0.691699604743083,0.6417322834645669,0.49411764705882355,0.5450980392156862,0.7391304347826086
2312,0.9902905210448377,0.00024432703173197324,-0.04258688083975187,-0.037732552480860625,0,0,0,0.5217391304347826,0.7,0.0,0.3333333333333333,False,True,False,4512,0,0.023622047244094488,0.984313725490196,0.20784313725490194,0.3241106719367589,0.4881889763779528,0.8509803921568627,0.7058823529411764,0.31225296442687744
2154,0.5685999114544372,0.006688452493662768,-0.052864553795207166,-0.04694721620937008,1,0,0,1.0,0.6333333333333333,0.0,0.0,False,True,False,4489,0,0.1968503937007874,0.36470588235294116,0.027450980392156862,0.14229249011857706,0.6456692913385826,0.8666666666666667,0.4784313725490196,0.8616600790513833
5317,0.47596293299543535,0.05167516721131234,-0.04241665023179402,-0.0553603667814071,0,0,0,0.5217391304347826,0.5666666666666667,0.5,0.16666666666666666,False,True,False,6630,0,0.4409448818897638,0.4588235294117647,0.1803921568627451,0.4268774703557312,0.1889763779527559,0.4392156862745098,0.803921568627451,0.8221343873517786
1427,0.39906569164771083,0.021806187582078612,-0.05750555440643307,-0.06390849150245508,0,0,0,0.21739130434782608,0.43333333333333335,0.0,0.16666666666666666,False,True,False,0,5,0.2283464566929134,0.3333333333333333,0.29411764705882354,0.7826086956521738,0.5078740157480315,0.6980392156862745,0.9411764705882353,0.9802371541501976
8630,0.19690701189258508,0.021806187582078612,-0.06263596801553781,-0.06430293976508496,0,0,0,0.13043478260869565,0.5333333333333333,1.0,0.3333333333333333,False,False,True,0,7,0.6338582677165354,0.9490196078431372,0.11372549019607843,0.14229249011857706,0.6417322834645669,0.5254901960784314,0.050980392156862744,0.44664031620553357
6032,0.5625849197746668,0.0011452829612436247,0.0390200767032926,0.010878613432596225,0,0,0,0.7391304347826086,0.7666666666666667,0.5,0.0,False,False,True,5205,11,0.905511811023622,0.9254901960784314,0.3568627450980392,0.48221343873517786,0.5118110236220472,0.20392156862745098,0.5490196078431373,0.6126482213438735
4415,0.7630337541791979,0.00024432703173197324,-0.06435378990573748,-0.06662559015644269,0,0,0,0.34782608695652173,0.3,0.5,0.0,False,True,False,0,1,0.027559055118110236,0.5176470588235293,1.0,0.308300395256917,0.7598425196850394,0.7333333333333333,0.5215686274509804,0.5928853754940712
8818,0.1976856021861594,0.0007329810951959197,-0.06493230798746924,-0.06645990760315941,0,0,0,0.7826086956521738,0.5666666666666667,1.0,0.5,False,True,False,0,3,0.6259842519685039,0.596078431372549,0.14509803921568626,0.6956521739130435,0.5433070866141733,0.6823529411764706,0.1843137254901961,0.23320158102766797
3085,0.5618215959574371,0.021806187582078612,-0.015215660977403867,-0.04139732677367116,0,0,0,0.6086956521739131,0.9333333333333333,0.0,0.3333333333333333,False,True,False,5834,9,0.8976377952755905,0.7450980392156863,0.11372549019607843,0.7944664031620553,0.889763779527559,0.9686274509803922,0.01568627450980392,0.7391304347826086
7798,0.44884967100743484,0.05167516721131234,0.028112018527743386,0.028390259506127984,0,0,0,0.9130434782608695,0.26666666666666666,1.0,0.16666666666666666,False,True,False,5257,1,0.17716535433070868,0.1764705882352941,0.07450980392156863,0.36363636363636365,0.2795275590551181,0.6313725490196078,0.8745098039215686,0.9841897233201581
9153,0.9177136925026335,0.006718993372629265,-0.06426823129288366,-0.06397657370107435,0,0,0,0.043478260869565216,0.7,1.0,0.0,False,True,False,0,0,0.6496062992125984,0.8745098039215686,0.9176470588235294,0.6482213438735178,0.5984251968503937,0.12549019607843137,0.3529411764705882,0.37549407114624506
8209,0.3245805535624323,0.0011452829612436247,-0.05265043560863518,-0.04853167464996423,0,0,0,0.5217391304347826,0.4,1.0,0.8333333333333333,False,False,True,0,5,0.36220472440944884,0.10980392156862745,0.6784313725490196,0.7786561264822134,0.8464566929133859,0.38823529411764707,0.023529411764705882,0.9525691699604742
9573,0.2189976031632139,0.00024432703173197324,-0.06001379602056204,-0.06560292887928036,1,0,0,0.7826086956521738,0.8,1.0,0.5,False,True,False,0,9,0.32677165354330706,0.39215686274509803,0.15294117647058825,0.023715415019762848,0.48031496062992124,0.08627450980392157,0.3411764705882353,0.2885375494071146
9534,1.52664763445949e-05,0.00024432703173197324,-0.039530266147383676,-0.033219845350700876,0,0,0,0.43478260869565216,0.8,1.0,0.5,False,True,False,4089,1,0.7125984251968503,0.4784313725490196,0.15294117647058825,0.5573122529644269,0.39763779527559057,0.9607843137254902,0.807843137254902,0.4426877470355731
495,0.24847716898462666,0.05040772073420273,-0.01895497133710303,0.014337474782030268,0,0,0,0.9565217391304348,0.13333333333333333,0.0,1.0,False,True,False,873,1,0.6220472440944882,0.4549019607843137,0.2392156862745098,0.5652173913043478,0.6535433070866141,0.2901960784313725,0.9529411764705882,0.992094861660079
3749,6.10659053783796e-05,0.0011452829612436247,0.18896531385504178,0.2373019142672613,0,0,0,0.4782608695652174,0.1,0.5,0.16666666666666666,False,True,False,0,2,0.3700787401574803,0.5568627450980392,0.6588235294117647,0.9604743083003953,0.5275590551181102,0.8313725490196078,0.050980392156862744,0.5335968379446641
2321,0.27794146832969485,0.05167516721131234,-0.05504208698866801,-0.0542881911779762,0,0,0,0.5652173913043478,0.7,0.0,0.3333333333333333,False,False,True,4627,10,0.7007874015748031,0.08627450980392157,0.42745098039215684,0.09881422924901184,0.4921259842519685,0.20784313725490194,0.6431372549019607,0.38735177865612647
4267,0.00647298597010824,0.05040772073420273,-0.05887981191859281,-0.05523515266786255,1,0,0,0.043478260869565216,0.26666666666666666,0.5,1.0,False,True,False,0,9,0.6141732283464567,0.6274509803921569,0.3803921568627451,0.7944664031620553,0.01968503937007874,0.5019607843137255,0.09411764705882353,0.6007905138339921
3405,0.5366013770361663,0.0002595974712152216,-0.06485162577223921,-0.06557983806366474,0,0,0,0.2608695652173913,0.0,0.5,0.8333333333333333,False,True,False,505,0,0.4645669291338583,0.6431372549019607,0.5215686274509804,0.7549407114624506,0.7283464566929134,0.08235294117647059,0.5450980392156862,0.11857707509881421
151,0.9347052806741676,0.00024432703173197324,-0.03162784214359028,-0.0353189671249135,0,0,0,0.4782608695652174,0.03333333333333333,0.0,0.5,False,True,False,1021,0,0.42125984251968507,0.8901960784313725,0.0392156862745098,0.2924901185770751,0.4409448818897638,0.8627450980392157,0.42745098039215684,0.7470355731225297
7369,0.8690288994397204,0.00024432703173197324,-0.05753702933655028,-0.06633350324138726,0,0,0,0.17391304347826086,0.16666666666666669,1.0,0.8333333333333333,False,True,False,6443,0,0.9212598425196851,0.39215686274509803,0.7176470588235294,0.9881422924901185,0.9173228346456693,0.8470588235294118,0.28627450980392155,0.9130434782608695
694,0.7891546952047997,0.006718993372629265,-0.06529670788262902,-0.06719857565321405,1,0,0,0.7826086956521738,0.2,0.0,0.16666666666666666,False,False,True,0,1,0.20866141732283466,0.611764705882353,0.9137254901960784,0.2411067193675889,0.48031496062992124,0.40784313725490196,0.0392156862745098,0.28063241106719367
4417,0.36886860143810213,0.00030540878966496657,-0.054832401890844935,-0.05612474419317811,1,0,0,0.34782608695652173,0.3,0.5,0.0,False,True,False,1723,1,0.2874015748031496,0.6509803921568628,0.7450980392156863,0.6007905138339921,0.30708661417322836,0.9490196078431372,0.8549019607843137,0.41106719367588934
5697,0.07627131581759615,0.0002595974712152216,0.22141596680588213,0.0758473607380944,0,0,0,0.043478260869565216,0.7,0.5,0.8333333333333333,False,True,False,0,7,0.09842519685039369,0.788235294117647,0.29411764705882354,0.2964426877470356,0.2204724409448819,0.2901960784313725,0.09803921568627451,0.758893280632411
1738,0.8244355220371586,0.00030540878966496657,0.283182635653214,0.5457718820268154,0,0,0,0.9130434782608695,0.5,0.0,0.5,False,True,False,6581,9,0.515748031496063,0.043137254901960784,0.6039215686274509,0.2766798418972332,0.6338582677165354,0.8392156862745098,0.8313725490196078,0.33992094861660077
3001,0.021556264598568006,0.006688452493662768,-0.0637074455661475,-0.067284749624893,0,0,0,0.8260869565217391,0.9,0.0,0.16666666666666666,False,True,False,152,1,0.46062992125984253,0.580392156862745,0.40784313725490196,0.4150197628458498,0.594488188976378,0.6980392156862745,0.23529411764705882,0.9328063241106719
167,0.21562371189105844,0.0002595974712152216,-0.05865594093677324,-0.05977285501080211,0,0,0,0.6521739130434783,0.03333333333333333,0.0,0.5,False,True,False,90,1,0.5433070866141733,0.3254901960784314,0.6039215686274509,0.12252964426877469,0.9133858267716536,0.21568627450980393,0.6392156862745098,0.7154150197628458
6111,0.7209135459444606,0.00030540878966496657,-0.0620277482391884,-0.0624625779555547,0,0,0,0.43478260869565216,0.8,0.5,0.16666666666666666,False,True,False,5961,1,0.9921259842519685,0.27450980392156865,0.8588235294117647,0.525691699604743,0.12992125984251968,0.32156862745098036,0.8901960784313725,0.7272727272727273
4622,0.3995389524143933,0.0011452829612436247,-0.016080556592314724,0.006170943642753994,1,0,0,0.34782608695652173,0.3666666666666667,0.5,0.3333333333333333,False,True,False,4864,0,0.18110236220472442,0.8431372549019608,0.7058823529411764,0.31620553359683795,0.9448818897637795,0.027450980392156862,0.6666666666666666,0.525691699604743
2865,0.10303344884967103,0.021806187582078612,-0.05955851780604977,-0.05762350476138435,0,0,0,0.6086956521739131,0.8666666666666667,0.0,0.0,False,True,False,0,0,0.6141732283464567,0.5686274509803921,0.27450980392156865,0.06324110671936758,0.12992125984251968,0.9333333333333333,0.4784313725490196,0.5533596837944664
8544,0.34183167183182456,0.05167516721131234,-0.06388654235160317,-0.06444695980062574,0,0,0,0.34782608695652173,0.5,1.0,0.16666666666666666,False,True,False,4124,7,0.8464566929133859,0.27058823529411763,0.01568627450980392,0.5494071146245059,0.18503937007874016,0.49019607843137253,0.03137254901960784,0.48221343873517786
4702,0.2445536845640658,0.7775860489264882,-0.06379344748787621,-0.06528751309896377,0,0,0,0.043478260869565216,0.4,0.5,0.5,False,True,False,1524,1,0.08661417322834647,0.34901960784313724,0.4,0.992094861660079,0.7755905511811023,0.9215686274509803,0.1764705882352941,0.5494071146245059
2883,0.33251912126162164,0.0007329810951959197,-0.06453687647106715,-0.06488473309874063,1,0,0,0.7391304347826086,0.8666666666666667,0.0,0.0,False,True,False,194,11,0.19291338582677164,0.6901960784313725,0.12941176470588234,0.04743083003952569,0.5984251968503937,0.17254901960784313,0.9333333333333333,0.1067193675889328
3031,0.07385921255515016,0.00024432703173197324,0.09398239762993416,0.0692093463727146,0,0,0,0.043478260869565216,0.9333333333333333,0.0,0.3333333333333333,False,True,False,5507,0,0.41338582677165353,0.14509803921568626,0.20392156862745098,0.6877470355731226,0.30708661417322836,0.19607843137254902,0.5882352941176471,0.2411067193675889
8183,0.9733141993496481,0.021806187582078612,-0.009371520079725852,-0.03689176113287707,0,0,0,0.2608695652173913,0.4,1.0,0.8333333333333333,False,True,False,2477,1,0.8661417322834646,0.8862745098039215,0.8627450980392157,0.17786561264822132,0.46062992125984253,0.4627450980392157,0.10980392156862745,0.3794466403162055
8980,0.0009007221043310993,0.006688452493662768,0.10300018676295139,0.30842852980312147,0,0,0,0.34782608695652173,0.6333333333333333,1.0,0.8333333333333333,False,False,True,5258,5,0.952755905511811,0.996078431372549,0.11764705882352941,0.7035573122529644,0.05905511811023622,0.050980392156862744,0.011764705882352941,0.5731225296442688
8528,0.0,0.021806187582078612,-0.06216118421053036,-0.05957574990430992,0,0,0,0.21739130434782608,0.5,1.0,0.16666666666666666,False,True,False,6329,7,0.9448818897637795,0.48627450980392156,0.13725490196078433,0.6758893280632411,0.0826771653543307,0.611764705882353,0.16470588235294117,0.7312252964426877
5681,0.09347663465795461,0.05040772073420273,-0.0624134269603429,-0.06493734207040097,0,0,0,0.9565217391304348,0.6666666666666666,0.5,0.6666666666666666,False,True,False,2518,2,0.10236220472440946,0.5333333333333333,0.9490196078431372,0.7905138339920948,0.5039370078740157,0.6039215686274509,0.8509803921568627,0.7628458498023715
7209,0.4484069431934416,0.00030540878966496657,-0.06082726780598563,-0.056221868448551066,0,0,0,0.8695652173913043,0.1,1.0,0.5,False,False,True,5556,3,0.3228346456692913,0.5647058823529412,0.6078431372549019,0.30434782608695654,0.1220472440944882,0.8313725490196078,0.7529411764705882,0.8735177865612648
5991,6.10659053783796e-05,0.006688452493662768,-0.04740210183880964,-0.06694814742612495,0,0,0,0.43478260869565216,0.7666666666666667,0.5,0.0,False,True,False,3643,12,0.047244094488188976,0.0,0.15294117647058825,0.1067193675889328,0.24015748031496065,0.6705882352941176,0.3764705882352941,0.9565217391304347
2276,0.1918080087934904,0.7533365910270898,-0.060816628392988265,-0.056294711640080784,0,0,0,0.21739130434782608,0.7,0.0,0.3333333333333333,False,True,False,1613,0,0.984251968503937,0.3568627450980392,0.3607843137254902,0.02766798418972332,0.29133858267716534,0.4823529411764706,0.0392156862745098,0.6245059288537549
7132,0.6517258751507564,0.006718993372629265,-0.048779905821968506,-0.04145921968150687,0,0,0,0.13043478260869565,0.1,1.0,0.5,False,True,False,0,10,0.6889763779527559,0.43137254901960786,0.8470588235294118,0.023715415019762848,0.41732283464566927,0.4745098039215686,0.9019607843137255,0.043478260869565216
5705,0.7882387066241241,0.00030540878966496657,0.09052636164128985,0.2224968926633142,0,0,0,0.08695652173913043,0.7,0.5,0.8333333333333333,False,True,False,2698,1,0.16535433070866143,0.00784313725490196,0.18823529411764706,0.2766798418972332,0.23228346456692914,0.45098039215686275,0.4666666666666667,0.3359683794466403
7998,0.46800909881990144,0.021806187582078612,-0.057035646999049415,-0.062279041678857276,0,1,2,0.6086956521739131,0.3333333333333333,1.0,0.5,False,True,False,0,1,0.4330708661417323,0.6862745098039216,0.29411764705882354,0.6521739130434783,0.8779527559055118,0.5058823529411764,0.6431372549019607,0.4150197628458498
5292,0.1404973817993069,0.00024432703173197324,-0.06276718744250531,-0.06387587870101856,1,0,0,0.30434782608695654,0.5666666666666667,0.5,0.16666666666666666,False,True,False,2471,5,0.468503937007874,0.7333333333333333,0.4627450980392157,0.8656126482213439,0.9724409448818898,0.7803921568627451,0.33725490196078434,0.8181818181818181
4304,0.4205761568172451,0.00030540878966496657,-0.06497841211045782,-0.06560292887928036,0,0,0,0.3913043478260869,0.26666666666666666,0.5,1.0,False,True,False,3590,7,0.4015748031496063,0.5647058823529412,0.8,0.7549407114624506,0.4881889763779528,0.9019607843137255,0.38431372549019605,1.0
7445,0.7481184067905287,0.00024432703173197324,-0.046127145514625316,-0.05680604227866195,0,0,0,0.7826086956521738,0.16666666666666669,1.0,0.8333333333333333,False,True,False,0,7,0.8937007874015748,0.6196078431372549,0.2627450980392157,0.17786561264822132,0.4448818897637795,0.5647058823529412,0.5764705882352941,0.7391304347826086
428,0.5383112223867609,0.006688452493662768,-0.05238001719495213,-0.05799533830768965,0,0,0,0.30434782608695654,0.13333333333333333,0.0,1.0,False,True,False,3652,0,0.9724409448818898,0.8,0.1764705882352941,0.01976284584980237,0.41338582677165353,0.5529411764705883,0.7215686274509804,0.3241106719367589
7068,0.15350441964490177,0.00030540878966496657,-0.06433251107974275,-0.06628137036901795,0,0,0,0.6956521739130435,0.06666666666666668,1.0,0.3333333333333333,False,True,False,0,0,0.30708661417322836,0.3254901960784314,0.3137254901960784,0.5810276679841897,0.18110236220472442,0.5529411764705883,0.8313725490196078,0.5731225296442688
6364,0.05141749232859564,0.00030540878966496657,-0.06524838721526598,-0.06722380891563938,0,0,0,0.6521739130434783,0.8666666666666667,0.5,0.5,False,True,False,0,1,0.8582677165354331,0.8196078431372549,0.6705882352941176,0.9960474308300394,0.22440944881889763,0.6823529411764706,0.5607843137254902,0.22134387351778653
4215,0.30706990519518196,0.00024432703173197324,-0.061541438403433804,-0.059655258485914256,0,0,0,0.6086956521739131,0.23333333333333334,0.5,0.8333333333333333,False,True,False,5143,1,0.4566929133858268,0.7294117647058823,0.0196078431372549,0.4426877470355731,0.468503937007874,0.2784313725490196,0.6,0.849802371541502
426,0.7538891348487856,0.05040772073420273,-0.04914120255500405,-0.03545584567108862,0,0,0,0.30434782608695654,0.13333333333333333,0.0,1.0,False,True,False,326,0,0.05511811023622047,0.1411764705882353,0.7647058823529411,0.0909090909090909,0.9488188976377953,0.3137254901960784,0.8235294117647058,0.5296442687747035
2223,0.8687083034364839,0.00024432703173197324,-0.06239170482547328,-0.06554317841825436,0,0,0,0.6521739130434783,0.6666666666666666,0.0,0.16666666666666666,False,True,False,612,5,0.6850393700787402,0.6901960784313725,0.7058823529411764,0.9841897233201581,0.4763779527559055,0.34901960784313724,0.7764705882352941,0.9644268774703557
100,0.9951605269987635,0.00024432703173197324,-0.06345475950746007,-0.06418010614799563,1,0,0,0.9565217391304348,0.0,0.0,0.3333333333333333,True,False,False,0,1,0.23622047244094488,0.8274509803921568,0.4,0.3794466403162055,0.5314960629921259,0.050980392156862744,0.01568627450980392,0.18577075098814227
9244,0.0064424530174190505,0.0011452829612436247,-0.06536409083161233,-0.06777846458970553,0,0,0,0.7826086956521738,0.7,1.0,0.0,True,False,False,1199,0,0.01968503937007874,0.803921568627451,0.7098039215686275,0.25296442687747034,0.09842519685039369,0.7333333333333333,0.25098039215686274,0.766798418972332
